Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Threat Level Blue","What About Bob Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108182026/threat-level-blue,0.8,-1,Sport,"5.9 PG13",1,35,37.65103,-83.71482
Maximus,"What About Bob Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108384228/maximus,2.0,-1,Trad,5.9,1,40,37.65103,-83.71482
"The Cheerleader Catch","Rival Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113736502/the-cheerleader-catch,-1.0,-1,Trad,"5.6 X",1,55,37.6518,-83.71274
"May As Well","Rival Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110861864/may-as-well,1.3,-1,Trad,5.7,1,80,37.6518,-83.71274
"Rorshach Inkblot Test","Rival Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107684861/rorshach-inkblot-test,2.1,-1,Sport,5.8+,1,50,37.6518,-83.71274
"Days of Thunder","Rival Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107860025/days-of-thunder,1.4,-1,Sport,5.9,1,60,37.6518,-83.71274
Epigyne,"Brightside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107941316/epigyne,3.0,-1,Trad,"5.8+ PG13",1,100,37.67874,-83.7354
"Crazy Eyes","Brightside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114435596/crazy-eyes,1.0,-1,Sport,5.9,1,35,37.67874,-83.7354
"Old People Are Awesome","Velo Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114029849/old-people-are-awesome,1.0,-1,Trad,"5.8 R",1,60,37.64552,-83.71831
Dura-Ace,"Velo Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109609523/dura-ace,2.9,-1,Sport,5.8,1,75,37.64552,-83.71831
"Eddie Merckx Gets a Perm","Velo Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110334667/eddie-merckx-gets-a-perm,2.6,-1,Trad,5.8+,1,85,37.64552,-83.71831
"Lanterne Rouge","Velo Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109609554/lanterne-rouge,3.1,-1,Sport,5.9,1,80,37.64552,-83.71831
"Kiss the Manta Ray","The Ship Yard > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110334755/kiss-the-manta-ray,1.4,-1,Sport,5.8,1,60,37.64415,-83.72205
"Dead Man's Chest Hair","The Ship Yard > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114435769/dead-mans-chest-hair,2.0,-1,Trad,5.8,1,60,37.64415,-83.72205
"Live Music is Better","Throwback Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116710428/live-music-is-better,1.0,-1,Sport,5.9+,1,70,37.65246,-83.71932
"Do the Hemlock Rock","Throwback Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114796226/do-the-hemlock-rock,3.0,-1,Trad,5.9+,1,90,37.65246,-83.71932
"Right Crack","Hen's Nest Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116109447/right-crack,2.0,-1,Trad,5.8,1,40,37.8229,-83.5836
"Wrong Crack","Hen's Nest Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116109498/wrong-crack,2.0,-1,Trad,5.8,1,40,37.8229,-83.5836
"Lunatic Fringe","Hen's Nest Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106730391/lunatic-fringe,3.1,-1,Trad,"5.8+ R",1,80,37.8229,-83.5836
"Sultans of Stem (CLOSED)","Hen's Nest Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106730360/sultans-of-stem-closed,3.0,-1,Trad,5.9,1,70,37.8229,-83.5836
"Baptist Preacher","Clearcut Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107699096/baptist-preacher,3.0,-1,Trad,5.8,1,70,37.8664,-83.6664
"Buffin'  the Taint","Lost Ridge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108544831/buffin-the-taint,2.0,-1,Trad,5.9+,1,85,37.8994,-83.6354
"The Exodus","Mariba Fork > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113562035/the-exodus,1.0,-1,Trad,"5.2 PG13",1,25,37.9004,-83.5724
Laceration,"Mariba Fork > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107847977/laceration,3.1,-1,Trad,5.4,1,50,37.9004,-83.5724
Synergy,"Mariba Fork > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110998903/synergy,1.8,-1,Trad,5.7,2,130,37.9004,-83.5724
"Reach for the Beach","Mariba Fork > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108938341/reach-for-the-beach,2.3,-1,Trad,5.9,1,80,37.9004,-83.5724
"Very Disco","Moonshiner's Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111484859/very-disco,2.0,-1,Trad,"5.4 PG13",1,40,37.82144,-83.57378
Distillery,"Moonshiner's Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112073349/distillery,2.5,-1,Trad,5.9,1,50,37.82144,-83.57378
"Texas Eagle","Moonshiner's Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111332529/texas-eagle,2.5,-1,Trad,5.9,1,60,37.82144,-83.57378
"Frenchburg Overhangs","Dunkan Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108437340/frenchburg-overhangs,3.5,-1,Trad,5.8,2,140,37.84626,-83.64173
"Dog Dreamin'","Dunkan Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113531010/dog-dreamin,2.0,-1,Trad,"5.9+ PG13",3,180,37.84626,-83.64173
"Plasma Spill","The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112777040/plasma-spill,2.0,-1,Trad,5.6,1,60,37.64193,-83.68332
"Hyperbaric Chamber","The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112776755/hyperbaric-chamber,2.5,-1,Trad,5.7,1,85,37.64193,-83.68332
"Free Clinic","The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113916597/free-clinic,2.1,-1,Sport,5.7,1,50,37.64193,-83.68332
ReCooperAte,"The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110231574/recooperate,1.9,-1,Sport,5.8,1,35,37.64193,-83.68332
"Platelet Rich Injection","The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112152645/platelet-rich-injection,2.6,-1,Sport,5.8,1,55,37.64193,-83.68332
"Temperature Rising","The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113090203/temperature-rising,2.6,-1,Sport,5.8,1,75,37.64193,-83.68332
"Wheelchair Access","The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112032674/wheelchair-access,2.5,-1,Sport,5.8,1,65,37.64193,-83.68332
Scoliosis,"The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113919113/scoliosis,2.5,-1,Trad,5.9+,1,100,37.64193,-83.68332
"King Ducky","Chaos > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110334937/king-ducky,1.8,-1,Sport,5.5,1,40,37.64193,-83.68041
"Some Assembly Required","Chaos > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110335006/some-assembly-required,2.2,-1,Sport,5.6,1,30,37.64193,-83.68041
"Dyslexics Untie!","Chaos > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110334956/dyslexics-untie,1.9,-1,Sport,5.7,1,40,37.64193,-83.68041
"Broken Dreams","Chaos > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113591754/broken-dreams,2.0,-1,Trad,5.8,1,20,37.64193,-83.68041
"You Can't Piss on Hospitality","Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111085092/you-cant-piss-on-hospitality,1.6,-1,Sport,5.7,1,45,37.64036,-83.67556
"Fuzzy Side Up","Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110529183/fuzzy-side-up,2.2,-1,Trad,5.7,1,75,37.64036,-83.67556
"Guns n' Beer","Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111839678/guns-n-beer,2.2,-1,Trad,5.8,1,50,37.64036,-83.67556
"Hippie Lip Balm","Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110529330/hippie-lip-balm,2.6,-1,Sport,5.9,1,75,37.64036,-83.67556
"Nilbog Night Life","Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111085156/nilbog-night-life,1.8,-1,Sport,5.9,1,45,37.64036,-83.67556
"Little Wing","Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110335844/little-wing,3.1,-1,Sport,5.9,1,60,37.64036,-83.67556
"Tinkerbell's Panties","Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110529777/tinkerbells-panties,2.5,-1,Trad,5.9,1,55,37.64036,-83.67556
"Swole Up","Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114324838/swole-up,3.0,-1,Trad,5.9+,1,80,37.64036,-83.67556
Fodiqua,"Serenity Point > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111085196/fodiqua,2.9,-1,Sport,5.9,1,80,37.64136,-83.68044
"Poppin Cherries","Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111089157/poppin-cherries,1.6,-1,Sport,5.8,1,40,37.64504,-83.67849
"Banana Split","Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112065956/banana-split,1.7,-1,Sport,5.8,1,35,37.64504,-83.67849
"Disco Strangler","Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112223613/disco-strangler,2.4,-1,Trad,5.8+,1,55,37.64504,-83.67849
"First Date","Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113749792/first-date,2.3,-1,Sport,5.9,1,,37.64504,-83.67849
Expiation,"Monastery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113208210/expiation,2.0,-1,Trad,5.7,1,45,37.64121,-83.67611
"The Core","Monastery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116641345/the-core,3.0,-1,Trad,5.8+,1,50,37.64121,-83.67611
"The Heretic","Monastery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113208266/the-heretic,3.3,-1,Trad,5.8+,1,45,37.64121,-83.67611
Confessional,"Monastery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114500410/confessional,2.0,-1,Sport,5.9+,1,45,37.64121,-83.67611
"Full Thickness","Monastery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114000595/full-thickness,2.5,-1,Trad,5.9+,1,65,37.64121,-83.67611
"Hazy Dazy","The Nursery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112869718/hazy-dazy,1.9,-1,Sport,5.5,1,30,37.65088,-83.67849
"Master Of Puppets","The Nursery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116520526/master-of-puppets,2.0,-1,Sport,5.6,1,50,37.65088,-83.67849
"Kate's Way","The Nursery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111799270/kates-way,2.1,-1,Sport,5.6,1,45,37.65088,-83.67849
"Kentucky Two Step","The Nursery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111799279/kentucky-two-step,2.2,-1,Sport,5.6,1,50,37.65088,-83.67849
"Baby Steps","The Nursery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113319249/baby-steps,2.5,-1,Sport,"5.7 PG13",1,50,37.65088,-83.67849
"Fuzzy Muffin","The Nursery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112869753/fuzzy-muffin,2.5,-1,Sport,5.7,1,45,37.65088,-83.67849
Pixadoodle,"The Nursery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112869735/pixadoodle,2.0,-1,Sport,5.8,1,40,37.65088,-83.67849
"Nursery Route 1","The Nursery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116520541/nursery-route-1,2.0,-1,Sport,5.8+,1,50,37.65088,-83.67849
"The Art of Turd Polishing","The Nursery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110806725/the-art-of-turd-polishing,2.0,-1,Trad,5.9-,1,50,37.65088,-83.67849
"Southern Satisfaction","The Nursery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111774361/southern-satisfaction,2.3,-1,Sport,5.9+,1,50,37.65088,-83.67849
Bangerz,"The Record Shop > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110620464/bangerz,2.6,-1,Sport,5.9,1,50,37.64753,-83.68238
"Zero Gravity","The Portal > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112065984/zero-gravity,1.6,-1,Sport,5.9,1,25,37.64698,-83.67826
"For Goodness Blake","Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/115404906/for-goodness-blake,2.0,-1,Trad,5.5,1,30,37.64138,-83.68193
"The Unmentionable","Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111088761/the-unmentionable,2.0,-1,Trad,5.8+,1,35,37.64138,-83.68193
Nystagmus,"Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111088777/nystagmus,1.8,-1,Sport,5.8+,1,30,37.64138,-83.68193
"La NAMBLA","Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111088794/la-nambla,1.9,-1,Sport,5.9,1,50,37.64138,-83.68193
"Pall Bearer","Graveyard > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116170613/pall-bearer,3.0,-1,Trad,5.9,1,60,37.64631,-83.68032
"Due in Time","Cloud 9 > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113229784/due-in-time,2.0,-1,Trad,5.7,1,45,37.64255,-83.68534
"Spider Staircase","Cloud 9 > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/115359175/spider-staircase,3.5,-1,Trad,5.8,1,80,37.64255,-83.68534
"Nightmare on Hell Creek","Cloud 9 > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113229733/nightmare-on-hell-creek,1.0,-1,Trad,5.9+,1,45,37.64255,-83.68534
"Chimney Sweep","Corner Pocket > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114506780/chimney-sweep,2.0,-1,Trad,5.7,1,45,37.64509,-83.67551
"Pedophile with Cancer","Corner Pocket > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113984052/pedophile-with-cancer,2.0,-1,Trad,5.8,1,40,37.64509,-83.67551
"Nobody Cares","Corner Pocket > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114509822/nobody-cares,3.7,-1,Sport,5.8,1,90,37.64509,-83.67551
Blockbuster,"Corner Pocket > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114506651/blockbuster,2.0,-1,Trad,5.9,1,45,37.64509,-83.67551
Podular,"Corner Pocket > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113936108/podular,2.0,-1,Trad,5.9+,1,80,37.64509,-83.67551
"Omega Crack","Real Deep End > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111998079/omega-crack,1.8,-1,Trad,5.8,1,65,37.64069,-83.6855
"Plate for the Party","Real Deep End > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111998037/plate-for-the-party,2.6,-1,Sport,5.9,1,45,37.64069,-83.6855
"Alpha Dog","Real Deep End > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111998031/alpha-dog,2.8,-1,Sport,5.9+,1,65,37.64069,-83.6855
"Beaver Patrol","Sanitarium > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110529925/beaver-patrol,1.7,-1,Trad,5.6,2,100,37.65258,-83.68137
"Master of Puppets","Sanitarium > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110534067/master-of-puppets,2.5,-1,Sport,5.6,1,50,37.65258,-83.68137
"Stick in the Eye","Sanitarium > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110534057/stick-in-the-eye,2.3,-1,Sport,5.7,1,50,37.65258,-83.68137
"Nursery Route 1 (closed)","Sanitarium > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110534062/nursery-route-1-closed,1.9,-1,Sport,"5.9- X",1,50,37.65258,-83.68137
"Path of Virtue","Sanitarium > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113699302/path-of-virtue,2.8,-1,Sport,5.9+,1,55,37.65258,-83.68137
"Garner Attention","The Hal Garner Memorial Crag > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113836700/garner-attention,2.0,-1,Sport,5.7,1,40,37.63921,-83.67877
"Hal do you Like Them Apples","The Hal Garner Memorial Crag > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113836722/hal-do-you-like-them-apples,3.0,-1,Trad,5.7,1,55,37.63921,-83.67877
Unknown,"The Hal Garner Memorial Crag > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113605800/unknown,1.0,-1,Sport,5.8,1,65,37.63921,-83.67877
"Breast Fed","The Playpen > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114254811/breast-fed,1.5,-1,Sport,5.3,1,50,37.65164,-83.67944
"Climbing out da Crib","The Playpen > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114257176/climbing-out-da-crib,2.0,-1,Sport,5.6,1,50,37.65164,-83.67944
"Bonzo's Bedtime Stories","The Playpen > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/115346002/bonzos-bedtime-stories,2.3,-1,Sport,5.6,1,45,37.65164,-83.67944
"Potty Trained","The Playpen > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114813035/potty-trained,2.0,-1,Sport,5.7,1,45,37.65164,-83.67944
"Spank the Baby","The Playpen > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/115189117/spank-the-baby,2.0,-1,Sport,5.8,1,50,37.65164,-83.67944
"Dirty Diaper","The Playpen > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114254800/dirty-diaper,0.5,-1,Sport,5.8,1,45,37.65164,-83.67944
"Holy Hand Grenades","Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114530377/holy-hand-grenades,2.0,-1,Trad,5.6,1,60,37.64911,-83.67518
"African Swallow","Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114530439/african-swallow,1.0,-1,Trad,5.6,1,25,37.64911,-83.67518
"Chicken of Augnor","Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114530338/chicken-of-augnor,2.2,-1,Sport,5.7,1,30,37.64911,-83.67518
"The Bright Side of Life","Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114530394/the-bright-side-of-life,2.0,-1,Trad,5.7,2,50,37.64911,-83.67518
"But a Scratch","Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114530398/but-a-scratch,2.0,-1,Sport,5.7,1,30,37.64911,-83.67518
"Huge Tracts of Sand","Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114530325/huge-tracts-of-sand,1.0,-1,Trad,5.8,1,45,37.64911,-83.67518
"See You on Thursday","Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114530347/see-you-on-thursday,2.0,-1,Sport,5.8,1,30,37.64911,-83.67518
"I Fart in Your General Direction","Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114530351/i-fart-in-your-general-direction,2.0,-1,Trad,5.8,1,30,37.64911,-83.67518
"Castle Awed","Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114530356/castle-awed,2.4,-1,Sport,5.8,1,30,37.64911,-83.67518
"Ralfe the Wonder Llama","Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114530360/ralfe-the-wonder-llama,2.3,-1,Sport,5.8,1,35,37.64911,-83.67518
"European Swallow","Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114530433/european-swallow,1.6,-1,Sport,5.8,1,25,37.64911,-83.67518
"The Snows of Winter","Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114530446/the-snows-of-winter,1.8,-1,Sport,5.8,1,30,37.64911,-83.67518
"Bring out Your Dead","Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114530343/bring-out-your-dead,1.5,-1,Trad,5.9,1,30,37.64911,-83.67518
"Trojan Rabbit","Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114530364/trojan-rabbit,2.2,-1,Sport,5.9,1,30,37.64911,-83.67518
"English Pip Dogs","Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114530368/english-pip-dogs,2.0,-1,Sport,5.9,1,45,37.64911,-83.67518
"The Keeper","Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114530381/the-keeper,1.0,-1,Sport,5.9,1,30,37.64911,-83.67518
"Now We See the Violence Inherent in the System","Camelot > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114530425/now-we-see-the-violence-inherent-in-the-system,2.7,-1,Trad,5.9+,1,45,37.64911,-83.67518
"Up Yonder","The Kentucky Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112885293/up-yonder,2.0,-1,Trad,5.4,1,60,37.89425,-83.65755
"Lampwright's Street","The Kentucky Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111484690/lampwrights-street,2.0,-1,Trad,5.6,1,45,37.89425,-83.65755
Shake-N-Flake,"The Kentucky Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112885360/shake-n-flake,2.0,-1,Trad,5.7,1,70,37.89425,-83.65755
"Squirrel Nut Zipper","The Kentucky Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112885177/squirrel-nut-zipper,3.0,-1,Trad,5.7,1,45,37.89425,-83.65755
"Corn Syrup and Weed","The Kentucky Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112885279/corn-syrup-and-weed,2.5,-1,Trad,5.8,1,50,37.89425,-83.65755
"Shell Shocked","The Kentucky Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112885196/shell-shocked,1.5,-1,Trad,"5.8 PG13",1,70,37.89425,-83.65755
"Macie's Pinnacle--Standard Route","The Kentucky Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112885273/macies-pinnacle-standard-route,0.0,-1,Trad,"5.8+ PG13",1,60,37.89425,-83.65755
"Spider Sanction","The Kentucky Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112885338/spider-sanction,1.0,-1,Trad,"5.8+ PG13",1,80,37.89425,-83.65755
"Old Men","The Kentucky Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111484814/old-men,1.0,-1,Trad,"5.8+ PG13",1,45,37.89425,-83.65755
"Dustin Stevenzes Route","The Kentucky Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112885263/dustin-stevenzes-route,2.0,-1,Trad,"5.9+ R",1,,37.89425,-83.65755
"Whats Left of Kyle","The Kentucky Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112885323/whats-left-of-kyle,1.0,-1,Trad,"5.9+ PG13",1,70,37.89425,-83.65755
"Coping Mechanism","The Kentucky Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112885353/coping-mechanism,3.0,-1,Trad,5.9+,1,80,37.89425,-83.65755
