Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Better Red than Dead","Indian Creek > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112250514/better-red-than-dead,4.0,-1,Trad,5.12c,1,60,37.8939,-83.63681
Supafly,"Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106324559/supafly,3.5,-1,Sport,5.12a,1,80,37.6775,-83.73409
"Zone of Silence","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106975163/zone-of-silence,2.0,-1,Sport,5.12a,1,60,37.6775,-83.73409
"Suns Out Guns Out","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111146769/suns-out-guns-out,2.7,-1,Sport,5.12b,1,50,37.6775,-83.73409
"Blue Eyed Honkey Jesus","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106954396/blue-eyed-honkey-jesus,3.7,-1,Sport,5.12b,1,70,37.6775,-83.73409
"Golden Shower","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112310716/golden-shower,4.0,-1,Sport,5.12b,1,80,37.6775,-83.73409
"Space Junk","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107371014/space-junk,3.0,-1,Sport,5.12b/c,1,70,37.6775,-83.73409
"Herd Mentality","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106324547/herd-mentality,3.2,-1,Sport,5.12c,1,80,37.6775,-83.73409
"Golden Boy","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107055840/golden-boy,3.9,-1,Sport,5.13b,1,60,37.6775,-83.73409
"Black Gold","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106975129/black-gold,4.0,-1,Sport,5.13c,1,50,37.6775,-83.73409
"True Love","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107055857/true-love,4.0,-1,Sport,5.13d,1,60,37.6775,-83.73409
"God's Own Stone","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107055890/gods-own-stone,4.0,-1,Sport,5.14a,1,60,37.6775,-83.73409
"Hellava Caucasian","Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109316505/hellava-caucasian,2.8,-1,Sport,5.12a,1,90,37.65078,-83.72161
"King Cobra","Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110429162/king-cobra,2.5,-1,Sport,5.12a,1,75,37.65078,-83.72161
"Colt 45","Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110428482/colt-45,3.0,-1,Sport,5.12b,1,75,37.65078,-83.72161
"Cold Hard Bitch","Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112444779/cold-hard-bitch,2.7,-1,Sport,5.12b,1,40,37.65078,-83.72161
"Naked Lunch","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107906862/naked-lunch,3.1,-1,Sport,5.12a,1,80,37.65292,-83.72495
"Extra Backup","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109446737/extra-backup,2.0,-1,Sport,5.12a,1,70,37.65292,-83.72495
"Hakuna Matata","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107329629/hakuna-matata,3.7,-1,Sport,5.12a,1,80,37.65292,-83.72495
"Check Your Grip","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106081909/check-your-grip,3.8,-1,Sport,5.12a,1,80,37.65292,-83.72495
"Primus Noctum","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106091144/primus-noctum,3.2,-1,Sport,5.12a,1,75,37.65292,-83.72495
"Whipper Snapper","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106081913/whipper-snapper,2.7,-1,Sport,5.12b,1,80,37.65292,-83.72495
Arachnophobia,"Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106967509/arachnophobia,3.0,-1,Sport,5.12d,1,80,37.65292,-83.72495
"Pimp Juice","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113806869/pimp-juice,2.0,-1,Sport,5.13a,1,95,37.65292,-83.72495
"Beer Belly","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106575738/beer-belly,3.1,-1,Sport,5.13a,1,80,37.65292,-83.72495
"Easy Rider","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107915900/easy-rider,3.7,-1,Sport,5.13a,1,100,37.65292,-83.72495
Spank,"Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106615729/spank,3.3,-1,Sport,5.13a,1,,37.65292,-83.72495
"Maizy Mae","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106298809/maizy-mae,2.9,-1,"Sport, Boulder","5.13a V6",1,25,37.65292,-83.72495
"Dirty Smelly Hippie","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106510749/dirty-smelly-hippie,3.2,-1,Sport,5.13b,1,90,37.65292,-83.72495
Kaleidescope,"Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106975111/kaleidescope,4.0,-1,Sport,5.13c,1,80,37.65292,-83.72495
"Angry Birds","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108343714/angry-birds,4.0,-1,Sport,5.13c,1,100,37.65292,-83.72495
"Thug Life","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109788732/thug-life,3.8,-1,Sport,5.13d,1,90,37.65292,-83.72495
"Eyeball Chaw","Bob Marley > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108405570/eyeball-chaw,3.0,-1,Sport,5.12a,1,60,37.65194,-83.72328
"Enjoy the Process","Bob Marley > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116561746/enjoy-the-process,2.5,-1,Sport,5.12a,1,50,37.65194,-83.72328
Tacit,"Bob Marley > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106290528/tacit,3.1,-1,Sport,5.12a,1,50,37.65194,-83.72328
"Beta-vul Pipeline","Bob Marley > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106118250/beta-vul-pipeline,3.0,-1,Sport,5.12a,1,55,37.65194,-83.72328
"Route 22","Bob Marley > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114783084/route-22,3.0,-1,Sport,5.12a,1,80,37.65194,-83.72328
Dogleg,"Bob Marley > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106290553/dogleg,3.8,-1,Sport,5.12a,1,90,37.65194,-83.72328
Archangel,"Bob Marley > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111060429/archangel,2.0,-1,Sport,5.12b,1,65,37.65194,-83.72328
"Demon Seed","Bob Marley > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109253387/demon-seed,4.0,-1,Sport,5.12c,1,100,37.65194,-83.72328
Reticent,"Bob Marley > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109553036/reticent,2.5,-1,Sport,5.12c,1,50,37.65194,-83.72328
Bloodbath,"Bob Marley > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106615717/bloodbath,3.0,-1,Sport,5.12c,1,50,37.65194,-83.72328
"Moment of Truth","Bob Marley > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107988925/moment-of-truth,4.0,-1,Trad,5.12c,1,100,37.65194,-83.72328
"Where's the Beef?","Bob Marley > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108727772/wheres-the-beef,3.1,-1,Sport,5.12c,1,50,37.65194,-83.72328
"Skinny Love","Bob Marley > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109636763/skinny-love,2.8,-1,Sport,5.12d,1,90,37.65194,-83.72328
"No Redemption","Bob Marley > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108750922/no-redemption,4.0,-1,Sport,5.13b,1,80,37.65194,-83.72328
Ultra-perm,"Bob Marley > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109864674/ultra-perm,4.0,-1,Sport,5.13d,1,90,37.65194,-83.72328
"Starry Night","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112289818/starry-night,3.5,-1,Sport,5.12a,1,60,37.65292,-83.71772
"Break the Scene","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106924124/break-the-scene,3.7,-1,Sport,5.12a,1,50,37.65292,-83.71772
"Knot Sure","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/115401303/knot-sure,1.5,-1,Sport,5.12a/b,1,65,37.65292,-83.71772
Guernica,"The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108469779/guernica,3.3,-1,Sport,5.12b,1,80,37.65292,-83.71772
"All That Glitters","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109612969/all-that-glitters,3.8,-1,Trad,5.12,1,70,37.65292,-83.71772
"Blank Canvas","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113792845/blank-canvas,4.0,-1,Sport,5.12c,1,60,37.65292,-83.71772
Mosaic,"The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106895798/mosaic,3.7,-1,Sport,5.12c,1,60,37.65292,-83.71772
"Zen and the Art of Masturbation","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108466010/zen-and-the-art-of-masturbation,3.9,-1,Sport,5.12d,1,80,37.65292,-83.71772
"Calm Like a Bomb","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114017059/calm-like-a-bomb,3.3,-1,Sport,5.13a,1,70,37.65292,-83.71772
"Yosemite Sam","North 40 > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111206271/yosemite-sam,2.5,-1,Sport,5.12a,1,65,37.6523,-83.7082
Samurai,"North 40 > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106782101/samurai,3.9,-1,Sport,5.12b,1,60,37.6523,-83.7082
"Barbed Wire","North 40 > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106782135/barbed-wire,3.0,-1,Sport,5.12b,1,60,37.6523,-83.7082
"Massive Attack","Curbside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109053849/massive-attack,3.4,-1,Sport,5.12a,1,85,37.65051,-83.71917
Wildfire,"Curbside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106782154/wildfire,3.3,-1,Sport,5.12a,1,50,37.65051,-83.71917
"Fillet the Hand","Curbside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116191480/fillet-the-hand,2.0,-1,Sport,5.12a,1,70,37.65051,-83.71917
"The Return of Frank Byron","Curbside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112064967/the-return-of-frank-byron,4.0,-1,Sport,5.12c,1,50,37.65051,-83.71917
Praestantissimum,"The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107900437/praestantissimum,3.5,-1,Sport,5.12a,1,90,37.67874,-83.73759
"Grippy Green","The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108383625/grippy-green,3.1,-1,Sport,5.12a,1,70,37.67874,-83.73759
"Mama Benson","The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106324389/mama-benson,2.4,-1,Sport,5.12a,1,50,37.67874,-83.73759
Dagobah,"The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111840469/dagobah,2.0,-1,Sport,5.12a,1,75,37.67874,-83.73759
"American Dream","The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106324532/american-dream,3.4,-1,Sport,5.12b,1,90,37.67874,-83.73759
"Wookie Love Nest","The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107941237/wookie-love-nest,3.5,-1,Sport,5.12c,1,90,37.67874,-83.73759
Shanghai,"The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106324515/shanghai,3.4,-1,Sport,5.12c/d,1,90,37.67874,-83.73759
"Phantom Menace","The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111309857/phantom-menace,4.0,-1,Sport,5.12d,1,60,37.67874,-83.73759
"Tusken Raider","The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107055911/tusken-raider,3.5,-1,Sport,5.12d,1,60,37.67874,-83.73759
"Mind Meld","The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107055917/mind-meld,3.6,-1,Sport,5.12d,1,60,37.67874,-83.73759
"The Force","The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106584648/the-force,4.0,-1,Sport,5.13a,1,75,37.67874,-83.73759
"Evil Emperor","The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107941228/evil-emperor,4.0,-1,Sport,5.13a,1,90,37.67874,-83.73759
"Straight Outta Locash","The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116578965/straight-outta-locash,3.0,-1,Sport,5.13a,1,75,37.67874,-83.73759
"Big Burly","The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107389029/big-burly,3.0,-1,Sport,5.13b,1,50,37.67874,-83.73759
"Return of Darth Moll","The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107285945/return-of-darth-moll,4.0,-1,Sport,5.13b,1,80,37.67874,-83.73759
"Elephant Man","The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107285975/elephant-man,4.0,-1,Sport,5.13b,1,75,37.67874,-83.73759
"Straight Outta Campton","The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107059702/straight-outta-campton,3.3,-1,Sport,5.13b,1,60,37.67874,-83.73759
"Swing Line","The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107083640/swing-line,4.0,-1,Sport,5.13d,1,60,37.67874,-83.73759
Gluttony,"Purgatory > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106575842/gluttony,3.0,-1,Sport,5.12a,1,70,37.65343,-83.70746
Hellraiser,"Purgatory > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106575837/hellraiser,3.5,-1,Sport,5.12c,1,60,37.65343,-83.70746
"Dracula '04","Purgatory > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106584658/dracula-04,4.0,-1,Sport,5.13b,1,60,37.65343,-83.70746
"Paradise Lost","Purgatory > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106575827/paradise-lost,3.8,-1,Sport,5.13b,1,60,37.65343,-83.70746
"Far From God","Shady Grove > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106912616/far-from-god,3.5,-1,Sport,5.12b,1,80,37.65431,-83.71364
"False Idol","Shady Grove > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107062135/false-idol,3.0,-1,Sport,5.12b,1,90,37.65431,-83.71364
"Irreverent C","Shady Grove > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108143848/irreverent-c,2.0,-1,Sport,5.12b,1,90,37.65431,-83.71364
"Taste the Rainbow","Shady Grove > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107534591/taste-the-rainbow,3.5,-1,Sport,5.13a,1,100,37.65431,-83.71364
"Little Teapot","Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106982516/little-teapot,2.9,-1,Sport,5.12a,1,50,37.6538,-83.70943
Crumblies,"Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114945404/crumblies,2.0,-1,Sport,5.12a,1,55,37.6538,-83.70943
"Belly of the Beast","Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106782221/belly-of-the-beast,3.7,-1,Sport,5.12c,1,65,37.6538,-83.70943
"Swallow the Hollow","The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107974280/swallow-the-hollow,3.5,-1,Sport,5.12a,1,70,37.67609,-83.73312
"Jingus Khan","The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107941333/jingus-khan,3.4,-1,Sport,5.12a,1,75,37.67609,-83.73312
"Hood Luck","The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/115426187/hood-luck,3.0,-1,Sport,5.12-,1,70,37.67609,-83.73312
"Earth-Bound Misfit","The Shire > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108857366/earth-bound-misfit,2.5,-1,Sport,5.12c,1,50,37.65214,-83.70995
"Dirty Sanchez","Far Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106971704/dirty-sanchez,3.0,-1,Sport,5.12c,1,50,37.67269,-83.73544
"King Solomon","What About Bob Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116354232/king-solomon,4.0,-1,Sport,5.12b,1,50,37.65103,-83.71482
"Lobster Claw","Rival Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108421137/lobster-claw,3.0,-1,Sport,5.12a,1,55,37.6518,-83.71274
"Wearing Out My Welcome","Courtesy Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111251556/wearing-out-my-welcome,3.8,-1,Sport,5.12a,1,80,37.65193,-83.71141
"Golden Brown","Brightside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107941265/golden-brown,2.8,-1,Sport,5.12a,1,85,37.67874,-83.7354
"Brownian Motion","Brightside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109029415/brownian-motion,3.0,-1,Sport,5.12b,1,70,37.67874,-83.7354
"Bush League","Brightside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107941273/bush-league,3.7,-1,Sport,5.12b/c,1,80,37.67874,-83.7354
"Fresh Baked","Brightside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107941305/fresh-baked,3.0,-1,Sport,5.12b/c,1,90,37.67874,-83.7354
"Dog Bites & Fistfights","Brightside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107941289/dog-bites-fistfights,3.0,-1,Sport,5.12+,1,100,37.67874,-83.7354
"Blowin' Loadz","Brightside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107941279/blowin-loadz,3.2,-1,Sport,5.12c/d,1,75,37.67874,-83.7354
"Better Eat Yo' Wheatleys","Brightside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107941299/better-eat-yo-wheatleys,3.0,-1,Sport,5.13a/b,1,80,37.67874,-83.7354
"Medicine Man","Brightside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107941294/medicine-man,3.0,-1,Sport,5.13,1,80,37.67874,-83.7354
"A Cat Amongst the Pigeons","Velo Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114420647/a-cat-amongst-the-pigeons,3.0,-1,Sport,5.12a,1,75,37.64552,-83.71831
